time,symbol,signal,action,price,lots,sl_pips,tp_pips,order_result
2025-12-03 14:43:25.509136,USDJPYm,1,BUY,155.406,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026168392, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956524, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.416, stoplimit=0.0, sl=155.216, tp=155.816, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:44:11.916690,USDJPYm,1,BUY,155.407,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=0, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.417, stoplimit=0.0, sl=155.217, tp=155.817, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:44:11.909695,USDJPYm,1,BUY,155.407,0.01,20,40,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=1207956525, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.419, stoplimit=0.0, sl=155.21900000000002, tp=155.81900000000002, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:45:11.529653,USDJPYm,0,,155.404
2025-12-03 14:45:11.529653,USDJPYm,0,,155.404
2025-12-03 14:45:41.551425,USDJPYm,0,,155.423
2025-12-03 14:45:41.551425,USDJPYm,0,,155.423
2025-12-03 14:46:11.573116,USDJPYm,0,,155.425
2025-12-03 14:46:11.586117,USDJPYm,0,,155.425
2025-12-03 14:48:12.953760,USDJPYm,0,,155.423
2025-12-03 14:48:12.958311,USDJPYm,0,,155.423
2025-12-03 14:48:43.006169,USDJPYm,0,,155.39
2025-12-03 14:48:43.008199,USDJPYm,0,,155.39
2025-12-03 14:49:13.045213,USDJPYm,-1,SELL,155.372,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026209437, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956526, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.372, stoplimit=0.0, sl=155.572, tp=154.972, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:49:13.046224,USDJPYm,-1,SELL,155.372,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026209458, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956527, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.372, stoplimit=0.0, sl=155.572, tp=154.972, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:51:16.726291,USDJPYm,-1,SELL,155.398,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026224453, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956528, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.398, stoplimit=0.0, sl=155.59799999999998, tp=154.998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:51:16.853648,USDJPYm,-1,SELL,155.398,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026224466, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956529, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.398, stoplimit=0.0, sl=155.59799999999998, tp=154.998, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:51:46.861356,USDJPYm,0,,155.41
2025-12-03 14:51:46.978574,USDJPYm,0,,155.41
2025-12-03 14:52:16.882789,USDJPYm,-1,SELL,155.374,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026233131, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956530, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.374, stoplimit=0.0, sl=155.57399999999998, tp=154.974, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:52:17.012873,USDJPYm,-1,SELL,155.374,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026233148, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956531, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.374, stoplimit=0.0, sl=155.57399999999998, tp=154.974, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:52:47.024823,USDJPYm,-1,SELL,155.376,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026236945, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956532, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.376, stoplimit=0.0, sl=155.576, tp=154.976, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:52:47.180566,USDJPYm,-1,SELL,155.376,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026236963, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956533, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.376, stoplimit=0.0, sl=155.576, tp=154.976, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:53:17.185854,USDJPYm,-1,SELL,155.377,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026240289, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956534, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.377, stoplimit=0.0, sl=155.577, tp=154.977, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:53:17.315375,USDJPYm,-1,SELL,155.377,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026240297, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956535, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.377, stoplimit=0.0, sl=155.577, tp=154.977, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:53:47.320850,USDJPYm,-1,SELL,155.389,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026250006, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956536, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.389, stoplimit=0.0, sl=155.589, tp=154.989, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:53:47.473482,USDJPYm,-1,SELL,155.387,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026250020, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956537, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.387, stoplimit=0.0, sl=155.587, tp=154.987, deviation=20, type=1, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:54:17.453173,USDJPYm,1,BUY,155.433,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026254364, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956538, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.443, stoplimit=0.0, sl=155.24300000000002, tp=155.84300000000002, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:54:17.612063,USDJPYm,1,BUY,155.433,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026254372, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956539, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.443, stoplimit=0.0, sl=155.24300000000002, tp=155.84300000000002, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:54:47.622514,USDJPYm,1,BUY,155.436,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026258967, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956540, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.446, stoplimit=0.0, sl=155.246, tp=155.846, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:54:47.755331,USDJPYm,1,BUY,155.436,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026259055, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956541, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.446, stoplimit=0.0, sl=155.246, tp=155.846, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:55:17.752666,USDJPYm,1,BUY,155.446,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026265853, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956542, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.456, stoplimit=0.0, sl=155.256, tp=155.856, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:55:17.886684,USDJPYm,1,BUY,155.449,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026265900, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956543, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.459, stoplimit=0.0, sl=155.25900000000001, tp=155.859, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:55:47.890284,USDJPYm,0,,155.386
2025-12-03 14:55:48.020835,USDJPYm,0,,155.386
2025-12-03 14:56:17.907234,USDJPYm,0,,155.386
2025-12-03 14:56:18.035594,USDJPYm,0,,155.386
2025-12-03 14:56:47.927098,USDJPYm,1,BUY,155.408,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026276500, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956544, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.418, stoplimit=0.0, sl=155.21800000000002, tp=155.818, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:56:48.052443,USDJPYm,1,BUY,155.408,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026276514, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956545, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.418, stoplimit=0.0, sl=155.21800000000002, tp=155.818, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 14:57:18.059705,USDJPYm,0,,155.387
2025-12-03 14:57:18.187731,USDJPYm,0,,155.387
2025-12-03 14:57:48.086389,USDJPYm,0,,155.369
2025-12-03 14:57:48.205690,USDJPYm,0,,155.367
2025-12-03 14:58:18.106107,USDJPYm,0,,155.368
2025-12-03 14:58:18.219196,USDJPYm,0,,155.368
2025-12-03 14:58:48.128547,USDJPYm,0,,155.356
2025-12-03 14:58:48.235120,USDJPYm,0,,155.356
2025-12-03 14:59:18.152352,USDJPYm,0,,155.367
2025-12-03 14:59:18.249949,USDJPYm,0,,155.367
2025-12-03 14:59:38.867870,USDJPYm,0,,155.352
2025-12-03 14:59:48.175136,USDJPYm,0,,155.363
2025-12-03 14:59:48.268741,USDJPYm,0,,155.363
2025-12-03 15:00:08.883013,USDJPYm,0,,155.374
2025-12-03 15:00:18.190385,USDJPYm,0,,155.402
2025-12-03 15:00:18.283669,USDJPYm,0,,155.402
2025-12-03 15:00:42.539510,USDJPYm,0,,155.426
2025-12-03 15:00:48.210738,USDJPYm,1,BUY,155.471,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026302059, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956546, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.481, stoplimit=0.0, sl=155.281, tp=155.881, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:00:48.360818,USDJPYm,1,BUY,155.471,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026302074, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956547, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.481, stoplimit=0.0, sl=155.281, tp=155.881, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:12.568420,USDJPYm,1,BUY,155.483,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026304686, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956548, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.493, stoplimit=0.0, sl=155.293, tp=155.893, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:18.366726,USDJPYm,1,BUY,155.458,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026305335, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956549, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.468, stoplimit=0.0, sl=155.268, tp=155.868, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:18.502231,USDJPYm,1,BUY,155.459,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026305346, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956550, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.469, stoplimit=0.0, sl=155.269, tp=155.869, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:42.700107,USDJPYm,1,BUY,155.438,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026308089, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956551, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.448, stoplimit=0.0, sl=155.24800000000002, tp=155.848, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:48.498969,USDJPYm,1,BUY,155.448,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026308981, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956552, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.458, stoplimit=0.0, sl=155.258, tp=155.858, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:01:48.654974,USDJPYm,1,BUY,155.452,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026308988, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956553, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.462, stoplimit=0.0, sl=155.262, tp=155.862, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:12.835980,USDJPYm,1,BUY,155.453,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026312424, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956554, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.463, stoplimit=0.0, sl=155.263, tp=155.863, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:18.656108,USDJPYm,1,BUY,155.471,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026313072, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956555, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.481, stoplimit=0.0, sl=155.281, tp=155.881, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:18.800281,USDJPYm,1,BUY,155.473,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026313092, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956556, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.483, stoplimit=0.0, sl=155.28300000000002, tp=155.883, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:42.978762,USDJPYm,1,BUY,155.556,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026315501, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956557, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.566, stoplimit=0.0, sl=155.366, tp=155.966, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:48.781108,USDJPYm,1,BUY,155.554,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026316289, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956558, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.564, stoplimit=0.0, sl=155.364, tp=155.964, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:02:48.955798,USDJPYm,1,BUY,155.554,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026316320, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956559, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.564, stoplimit=0.0, sl=155.364, tp=155.964, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:13.115711,USDJPYm,1,BUY,155.532,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026320168, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956560, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.542, stoplimit=0.0, sl=155.342, tp=155.942, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:18.961607,USDJPYm,1,BUY,155.528,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026320969, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956561, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.538, stoplimit=0.0, sl=155.33800000000002, tp=155.93800000000002, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:19.096722,USDJPYm,1,BUY,155.528,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026320980, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956562, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.538, stoplimit=0.0, sl=155.33800000000002, tp=155.93800000000002, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:43.246958,USDJPYm,1,BUY,155.569,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026324401, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956563, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.579, stoplimit=0.0, sl=155.37900000000002, tp=155.979, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:49.100292,USDJPYm,1,BUY,155.573,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026325023, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956564, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.583, stoplimit=0.0, sl=155.383, tp=155.983, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:03:49.230245,USDJPYm,1,BUY,155.573,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026325034, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956565, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.583, stoplimit=0.0, sl=155.383, tp=155.983, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:13.381141,USDJPYm,1,BUY,155.583,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026328186, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956566, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.593, stoplimit=0.0, sl=155.393, tp=155.993, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:19.235265,USDJPYm,1,BUY,155.593,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026328770, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956567, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.603, stoplimit=0.0, sl=155.40300000000002, tp=156.00300000000001, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:19.413532,USDJPYm,1,BUY,155.593,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026328842, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956568, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.603, stoplimit=0.0, sl=155.40300000000002, tp=156.00300000000001, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:43.511692,USDJPYm,1,BUY,155.569,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026331816, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956569, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.579, stoplimit=0.0, sl=155.37900000000002, tp=155.979, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:49.377828,USDJPYm,1,BUY,155.56,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026332565, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956570, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.57, stoplimit=0.0, sl=155.37, tp=155.97, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:04:49.557025,USDJPYm,1,BUY,155.562,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026332574, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956571, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.572, stoplimit=0.0, sl=155.372, tp=155.972, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:05:13.654180,USDJPYm,1,BUY,155.584,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026335546, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956572, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.594, stoplimit=0.0, sl=155.394, tp=155.994, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
2025-12-03 15:05:19.521231,USDJPYm,1,BUY,155.579,0.01,20,40,"OrderSendResult(retcode=10044, deal=0, order=2026336194, volume=0.01, price=0.0, bid=0.0, ask=0.0, comment='Phase6_Bot', request_id=1207956573, retcode_external=0, request=TradeRequest(action=1, magic=234000, order=0, symbol='USDJPYm', volume=0.01, price=155.589, stoplimit=0.0, sl=155.389, tp=155.989, deviation=20, type=0, type_filling=0, type_time=0, expiration=0, comment='Phase6_Bot', position=0, position_by=0))"
